song,genre 
Sights sounds Pull back Another year Whipping past The reflecting pool Skipping school And make along make along You said You raced Langley Pulling underneath cherry blossom Canopy course Beneath raincoat photographs And sun Face freezing frame And somewhere Alfie cries And says enjoy every smile You see dark Through eyes Laura mars How fast Youll say looking Back And well Understand held gold dust Hands Sights sounds Pull back Another year Gaslights Glow street Twilight held palm walked along And make along make along Letting names Hang Air What color hair Autumn knowingly Stared And day She came freezing Frame freezing frame And somewhere Alfie Smiles And says enjoy Every cry You see Dark Through eyes Laura mars How Fast Youll say looking back And well understand held gold dust Hands Hands,alternative rock
dont dont know boys life become like bull Like bull china shop Smash smithereens There Breaking breaking porcelain doll got used Weve done weve done Mars sauntered door Dont say time say Goodbye Pisces Goodbye Pisces cried washed tears That turned diamond Ice ice could freeze heart wouldnt float away Back back shelf With smile smile customer say sale owner Here Here Breaking Breaking porcelain Just doll got used Weve done Weve done Mars sauntered door Dont say time say Goodbye Pisces Goodbye Pisces Goodbye Pisces,alternative rock
And die today Ill happy phantom And Ill chasin nuns yard And Ill run naked streets without mask And never need umbrellas rain Ill wake Strawberry Fields every day And atrocities school forgive The happy phantom right bitch The time getting closer Time ghost Every day getting closer The sun getting dim Will pay die today Ill happy phantom And Ill wearin naughties like jewel Theyll ticket universal opera Theres Judy Garland taking Buddha hand And seven little men get dance They say Confucius crossword pen still angel girl hates sin see dear wish could come back You found girl could truly love Will still call falls asleep soon forget things cannot see,alternative rock
want live want give want live want give Ive miner heart gold Its expressions Ill never give That keep searching heart gold That keep searching heart gold And getting old Ive Hollywood Ive redwood crossed ocean heart gold Ive mind fine line That keeps searching yea yea That keeps searching heart gold That keeps searching heart gold gold said Ive Hollywood Ive redwood crossed ocean heart gold Ive mind fine line That keeps searching heart gold yea That keeps searching heart gold yea That keeps searching heart gold And getting old said getting old said getting old said Keeps searching heart gold Keeps searching keep keep keep keep Keep keep keep keep Keep keep keep keep Keep keep keep keep Keep keep err want live want give want give Ive miner heart gold Its expressions That keep searching heart gold That keep searching heart gold And getting old Ive Hollywood Ive Hollywood Ive redwood crossed ocean heart gold Ive mind fine line That keeps searching heart gold That keeps searching heart gold That keeps searching heart gold Ive Hollywood Ive redwood crossed ocean heart gold Ive mind fine line That keeps searching heart gold That keeps searching heart gold That keeps searching heart gold And getting old agetting old said yea said yea yea You keep searching yea That keeps searching heart gold yea,alternative rock
little dust never stopped none liked shoes kept Sometimes hold tongue sometimes When skiptoloo darlin And know youre doin dont even Youre used honey Youre used honey And think could leave world better girl died tried bribe undertaker Cause sure youre doin reasons Youre used honey Youre used honey Hey yeah youre used honey Dont bother coming made friend western sky Dont bother coming You always like babies tight Turn back one last time love watch cowboys ride But cowboys know cowgirls ride Indian side And know youre doin dont even Youre used honey Youre used honey Hey yeah youre used honey Youre used honey,alternative rock
Metem hotel Metem hotel beneath ground Tell hes missing Tell one Lollipop Gestapo You wild You wild Give Give Give learn let crash learn let crash Metem hotel Metem hotel You say hes biggest thing Therell year guess seeking guess seeking isnt Met hotel Met guess world Guessed anyone You wild You wild Give Give Give learn let crash learn let crash Where velvets When youre coming You wild You wild King Solomons Mines Exit still alive still alive still alive,alternative rock
From lines Drawn From lands Are owned Thirteen thousand holding Swallowed purring engines Tracking beacon Here signal There side side What mean Side things And said And And said You could find And said You would find Even death And said And said Youd find But cant see new York circling Through white cloud Falling And know His lips warm But cant seem find way way cant see hunting ground From crystal meth meters millions end Soul blueprint Did get lost conduct search For side From side What mean Side things And said You Its cant see cant see New York From side From side hum side This tie bind,alternative rock
Yeah sing song Bro sun refuse shine dont mind dont mind mountains fell sea Let aint Alright cause got world look And aint gonna copy Now six turned nine dont mind dont mind Alright hippies cut hair dont care dont care Dig cause got world live And aint gonna copy White collared conservative flashing street Pointing plastic finger Theyre hoping soon kind drop die But gonna wave freak flag high high Wave wave Fall mountains dont fall ahead Business man cant dress like Sing brother play drummer,alternative rock
With And ease And much Need lip gloss boost America Gods Sweet saliva With And ease And one know dying And theres sign parachute scream cathedrals Why cant beautiful Why gotta sacrifice Just say yes You little arsonist Youre sure save Every hair chest Just say yes You little arsonist With And ease And one Well know dying And theres sign parachute chapel little chapel love Cant get little grace And elegance scream cathedrals Why cant beautiful Why gotta sacrifice,alternative rock
Drivin Saab way Ireland Its long time Its long time Drivin friends way Ireland Its long time Its long time desert And cowboy Tried lasso said red And made clay virgin portrait let wake But decided stay Next New York fell dragon white collar kind But ferocious remembered Macha Running faster horses Then encounter voice caressed Wasnt Held surrender one spoiled nun Who taught names mountains moon And Jesuit Proceeded arrange soul While prayed knees,alternative rock
Jobs coffin looks Jobs coffin looks see mankind gonna There grid Disempowerment All forces Are called dismantle Jobs coffin looks Jobs coffin looks see What youre gonna There exists power old Who wanted earth controlled But She And She alone She Jobs coffin looks Jobs coffin looks cant proud Proud done Since time Why women Give away give away Thinking somehow That make Want stay Make stay Jobs coffin looks day Shut power You must uncreate That Destructive tendency Let fire Start Heal fury Sister time bring Back online Jobs coffin looks Jobs coffin looks see youre gonna see youre gonna,alternative rock
Not tonight josephine armys strength therein Lies denouement From Here youre haunting The Seine beautiful Not use impossible strange victory spires The sound moscow burning Empty like Tuileries Like dream Vienna seems use impossible last extremity Advance advance Hear laughing Even still youre calling tonight tonight Not tonight Josephine,alternative rock
said could write great beautiful songs Someone thinks Caton wrote Now like speak silly things said today smurfs How blue short sweet Smurf youre like three apples tall least But ask dont know dont know dont know But maybe thats new concept Where smurfs like bees garden They live mushrooms new sin symbols And smurfettes forced sell But Said They forced submit soul Poor lady blue sings Small shy Wont even try make something And look please smile Hell run mile The poor little silly shy smurf The smurfette Mary Magdalene Gargamel Bush America And ask dont know dont know dont know And new concept The smurfette risen feminine The smurfs archetype societies could And like live mushrooms Ill come little silly smurfs Smurfette dont worried woman Ill dark nights When theyll try submit Poor lady blue Well together,alternative rock
took love took Climbed mountain turned around saw reflection snow covered hills Til landslide brought mirror sky love Can child within heart rise Can sail changing ocean tides Can handle seasons life Well Ive afraid changing Cause Ive built life around But time makes bolder even children get older And getting older take love take Climb mountain turn around see reflection snow covered hills Will landslide bring see reflection snow covered hills Well landslide bring,alternative rock
Everybody wants something Everybody want piece Mary Lush valley dressed green Just ripe picking God want get You ride pink Mustang When think weve done Mary hear Growing isnt always fun They tore dress stole ribbons They see cry lick lips Well butterflies dont belong nets Mary hear Mary youre bleeding Mary dont afraid Were waking hear help way Mary hear Mary like Jimmy said Mary dont afraid cause even wind even wind cries name Everybody wants sweetheart Everybody got dream glory Las Vegas got pinup girl They got armed buy sell Rivers milk running dry Cant hear dolphins crying Whatll babies scream Fill mouths acid rain Mary hear Mary youre bleeding Mary dont afraid Were waking hear help way Mary hear Mary like Jimmy said Mary dont afraid cause even wind even wind cries name,alternative rock
Friday morning Thursday night far sleep still driving Cant home obviously Ill change direction Cause theyll soon know live And wanna live got full tank chips gun man back And sang Holy Holy buttoned pants gun aman back But havent seen Barbados must get Yes wore slinky red thing Does mean spread For friends father And know means Jesus years back Used hang said Its choice babe remember dont think youll back three days time choose well Tell whats right right stomack Freds Seville And know Carolina biscuits soft sweet These things head theres man back And youre pushed flat stomach Its classic Cadillac gun aman back But havent seen Barbados must get havent seen Barbados must get,alternative rock
Rose red This Night Hunters Find love instead Blood thorn Rose red This Night Hunters Find love instead Blood thorn Dark forces gathering Dark forces gathering Some hunt power Others invade childrens dreams Some hunt power Others invade childrens dreams They must pay Night Hunter Find love instead Blood thorn Find love instead Blood thorn Holy Father ask forgiveness From land Spirit spirit End suffering Spirit spirit Soul soul They stole dreams children distorting love means Watching Keeping watch Watching Keeping watch Watching Keeping watch childrens dreams The ancient Seven Sisters Tuning frequency Keeping watch Watching Keeping watch childrens dreams The ancient Seven Sisters Changing frequency Watching Keeping watch Watching Watching Keeping watch childrens dreams The ancient Seven Sisters Tuning frequency Keeping watch Watching Keeping watch Holy Father ask forgiveness From land Sacred Mother released From chains Spirit Spirit The childrens dreams Must reclaimed Spirit Spirit Changing frequency Spirit Spirit Soul Soul,alternative rock
Had northern lad Not exactly moved like sunset god painted First loved accent How knees could bent thought wed okay molasses But feel something wrong But feel cake isnt done And dont say dont You dont show much days gets fuckin cold loved secret places But cant anymore You change like sugar cane sayes northern lad Well guess far pianos try guitars feel west But feel falling apart And dont say dont And could see Said could see Girls youve got know When time turn page When wet rain Because rain Because rain,alternative rock
Not Red Baron Not Charlie Brown Think got message figured Another pilot And devils halos beautiful capes Taking flames Not Judy Not Jean Jean hallowed Heart see screen Down flames With every step every beautiful heel Pointed Not Red Baron sure Not Charlie Browns wonderful dog Not anyone really know Just another pilot Maybe Ill sing last Little sound many know girls With red ribbons The prettiest Red Ribbons,alternative rock
walked miles Just bring bring bread His body like sculpture Almost decorated And Ill wake dawn And well break bus Saying Made love lovers communion For miles And miles Will break bring lovers communion For miles And miles Will break even break Step Grab phone Get suitcase Theres time waste big adventure awaits Sad news France Suffered late snow The blooms break ice San Francisco guitar man finally confessed loved actress Hearts touched frost fought land midnight sun lost lost walk miles Just bring bring bread love gifts simple derated wake dawn And well face lovers must Blueness pales within flames lust lovers communion For miles And miles Will break bring lovers communion For miles And miles Will break Even break Will break even break Break even break Does love Dont Make life even Break,alternative rock
Just love got lost said constant northern star And said Constantly darkness Wheres want Ill bar back cotton coaster blue screen light drew map Canada Canada With face sketched twice blood like holy wine You taste bitter sweet Well could drink case darling And would still feet would still feet lonely painter live box paints frightened devil And drawn ones aint afraid remember time told Love touching souls Surely touched mine Cause part pours lines time time blood holy wine Tastes bitter sweet Well could drink case darling And would still feet would still feet met woman She mouth like She knew devils deeds And said stay But prepared bleed blood holy wine Tastes bitter sweet Well could drink case darling And would still feet would still feet,alternative rock
way north Ventura pulled back hood And talking And knew would life long thing But didnt know could break silver lining And sad Like good book cant put Day back sorta fairytale With sorta fairytale With Things said day one one The girl come undone tried downplay With bet You said Youd take long could could erase And sad Like good book cant put Day back sorta fairytale With sorta fairytale With And ride along side And rode along side You And rode along side Till lost open road And rode along side Till honey spread Itself thin For break bread For take word steal And sad Like good book cant put Day back sorta fairytale With sorta fairytale With could pick back Whenever feel Down New Mexico way Something The open road knew Looking Indian blood Find little find little may road Were Impostors country know along said Wed fake Feel better Oliver Stone Till Almost smacked Seemed right night dont know Takes hold Out Desert cold These guys think must Try get And sad Like good book cant put Day back sorta fairytale With sorta fairytale With And ridin Ridin along side For till lost And ridin Ridin along till lost Till lost The rear View You lost said Way North took day All pretty nice Day put hood Right back You could taste heaven Perfectly Feel summer breeze Didnt know wed back And dont Didnt think Wed end like Like,alternative rock
Alamo Heard fandango Banged knees back door Only wake blues way Blues way Blues way Embarcar Figures youll see older Twentythree hours till border Dont think Ill going fast came Fast came Fast came Tears pillow course theyre mine Alter altar Making play Somebody invent telephone line Ill take mine chances Alamo Wish could gold Heard stars order Got dealt hand Two queen spades And blues way Blues way Tears pillow course theyre mine Alter altar Making play Somebody somebody invent telephone line Ill take chances,alternative rock
Just minute time Yes Ive known delude let put rose Colored glasses test Now real enough Cause blonds dont jump cakes never impressed much Come board lunatic express Just say Have nice day anyway know wouldnt mind curled died Lets give one try Chin put pair roseys Raise blinds Chin happy mask never Your best disguise Chin put pair roseys time feel almost fine Almost rosey Now girls huddle footballers rich But confide small white sticks bats The Virginian Slim Then tried comply With authority would Subsidize wild side But altar sacrificed Yes laugh femme fatale brides dress married The effortlessness cracks That lie facts Now violet died The cause still unidentified She thought love would enough But cant seduce seduction Her tentacles endless want Reach corridors And tempt taste power sober witching hour And hear one bomb Yes robbed song And nightingales throw arms When enough enough,alternative rock
Well lit Like amber waves movie show fixed real good Till dont know anymore From ballet class lap dance Straight video And pool side news Was would Launching Into every young mans Bedroom gave Dvd magazine You gave private right passage You gave every boys sweet dream With paper cuts You said hes got Healing machine glows dark Glows dark You say theres lot Left anymore Just leave alone But youre buy The time tell Northern Lights keep shining Lately seems like theyre drowning cold light And summon every swan Lakesie Off Cabo San Lucas For optical stimulus Then started guess There someone else Though flint glass Seeing Immersed sepia went Cause time And told Northern Lights keep shining They told tell Theyre waving,alternative rock
streets children screamed The lovers cried poets dreamed And word spoken The church bells broken The three men admired The Father Son The Holy Ghost They took last train coast The day music died They singing Bye bye Miss American Pie drove Chevy levee levee dry Them good boys drinkin whiskey rye Singing Thisll day die thisll day die And three men admired The Father Son The Holy Ghost They took last train coast The day music died,alternative rock
With wink And smile You toss instructions How catch train While moving You always one That kept guessing How could survive The fall medicine men friends They said Hes got watch back theyre trapping angels Potomac But think Youd surprised They liberate Your dreamscape Till cant remember recall Where wings Have gone Tell theyve gone From Jordan Chicago Another child born Trusting well get Right time shouldve worn glasses You said trust Then chose sign dotted line From modern Magdalenes friends They said Hes got watch back Theyre trapping angels Potomac But think Youd surprised They liberate Your dreamscape Till cant remember recall Where wings Have gone Before close eyes night still see smilin Before truth Buried alive Did prize Before change world Maybe boy change Your girl Theyre trapping angels Potomac Theyre trapping angels Lord know Theyre trapping angels Potomac But getting closer said getting closer theyve gone Tell theyve gone Now wont long,alternative rock
Angie Angie When clouds disappear Angie Angie Where lead With lovin soul money coats You cant say satisfied But Angie Angie You cant say never tried Angie youre beautiful But hate sadness eyes Angie still love baby Remember nights cried All dreams held close Seemed smoke Let whisper ear Angie Angie Where lead Yeah All dreams held close Seemed smoke Hate sadness eyes But Angie still love baby Everywhere look see eyes There aint woman comes close Come baby dry eyes But Angie Angie Aint good alive Angie Angie cant say never tried,alternative rock
Bachelorette climb rooftops bachelorette You turn dust champagne You even remembered name Bachelorette braves painted pink bachelorettes You tried show But never rush man You must remember Youre car girl Youre star girl You door The tide turn Theres window Bachelorette things girls bachelorettes You thought You must remember Youre car girl Youre star girl You door The tide turn Theres window Bachelorette fly alone cry sometimes Theres nothing like world Youll Paris Just bachelorette climb rooftops bachelorette You turn dust champagne You even yidiedididi,alternative rock
Barons suburbia take another piece good graces war youre fight peace take another piece But baby would let darkness invade You could maybe turn white light navy Before leave slight miscalculation friends friends would waiting side bridge side This mole hill mountain This potion poison Theyre side right Were side midnight When said done lose piece carnivorous vegetarian Barons suburbia heard pray Before devour baby let darkness invade You always liked wafer sweet middle Before leave slight miscalculation friends Our friends would waiting side bridge side This mole hill mountain This potion poison Theyre side right Were side midnight piecing potion combat poison She risen She risen Boys said risen,alternative rock
Our language love The Battle Trees fought side side one Sharper consonants love And vowels well trusted First comes Birch Rowan followed Ash Then Alder forms And merges Willow The Hawthorne blossoms Oak guards door She hinge year swings courts lightning flash Summoning spirits Through incantations You said Thunder God seems And enemies Reed But knew Furies held Holly sacred insulated circle words wed drawn With wisdom sent nine Hazels Rowan fire Willow rod ten comes vine That generates bramble wine The constant change night sun song blood white bull Our language love The Battle Trees fought side side one Sharper consonants love And vowels well trusted From Ivy leaves ale unveil The hidden meanings serpents Only revealed visions Yes vowels could insert Silver Fir The Firs course Then came next With Heather Passionate The White Poplars gift souls dead promise end But vine coffer Vowels consonants The power trees The power hold The power prose church Began twist old myths They built Tower Babel From Ulster Munster The Reed gave way Elder The Earth turns night follows day From dawn dawn From Winter Winter day Ash power Alder Our language love The Battle Trees fought side side Then said Ive dodged bullets even poisoned arrows Only foiled blade vowel,alternative rock
And life force goes friend Nishiki time And portal make amends Hey would say whatever blanket friends Cant stop whats coming Cant stop whats way And walls made mudpies Ive got mind said She said Ive voice said dont need voice girl You But never thought enough went years years Like sisters blanket girls Always Theres nothing cannot ever fix said Cant stop whats coming Cant stop whats way Bells footfalls soldiers dolls Brothers lovers Now seems sand shoes Theres nothing Cant stop whats coming Cant stop whats way And speak You face eyes But And like blank ettes Who cant find thread bare Cant stop loving Cant stop way And see coming And way,alternative rock
Ride ride friends black swan Ride ride know shes gone Gumdrops Saturdays Eric call way knew knew knew pillow goes Ride ride friends black swan Ride ride know shes gone Buttercups fishing flies biggest thickest ever sky know know something know Ride ride friends black swan Ride ride know shes gone Little green men Its fairies revenge say And gumdrops Saturdays Eric call way Ride ride ride,alternative rock
Father killed monkey let taste sweet spring Wonder wander Test tether See still free From Steady comes Right Ive said maybe bliss another kind Lately circuitry What means Made enough And wonder You bilocate taste Your supernova juice You know true part Steady comes Right Ive said maybe youre four horse engine With power drive hot kachina wants mine Take terracide Were bliss another kind,alternative rock
Sweet Communion Sweet Communion waited life You say bonafide judge Lay law love Seven devils bring left weapons Cause think youre wrong These devils need love Come kneel body soul Come kneel body soul Body soul body soul body soul Sweet Communion Sweet Communion temple boy warned Violence doesnt home ecstasy Thats pure womans gold Seven devils bring left weapons Cause think youre wrong These devils need love Come kneel body soul Come kneel body soul Body soul body soul body soul Ill save Sunday sermon Boy think need conversion Body soul Come kneel body soul Come kneel body soul Body soul body soul body soul,alternative rock
Stinky soul get little lost Hey General need little love hole One ways Saturdays kittens wrapped cement From cradle gundrops Got running girl fast And right Butterfly like better framed dried Daddy dear kill one man two Well nurses smile got iron veins You cant stain pretty shoes pom poms cherry blondes And kittens still wrapped cement From Gods saviors gundrops Got running girl fast And right Butterfly like better framed dried Got pretty pretty garden pretty garden yes Got pretty pretty garden pretty garden yes Got pretty pretty garden pretty garden,alternative rock
Maybe Are like pair suns That captured Maybe like pair suns That captured Eternally linked chasing Each others spin Eternally linked chasing Each others spin Bound beliefs That become steel cords Why disharmony Lets resynch world With harmonic defiance Ill face like induct The drink cactus practice Cactus Cactus Practice Will induct The drink cactus practice Cactus Cactus Practice Are saying Reactive work doll face Every couple version call truth Every couple version call truth Call lies Beneath stories Back fire Embrace find With harmonic defiance Ill face Its time induct The drink cactus practice Cactus Cactus Practice like induct The drink cactus practice Cactus Cactus Practice Will induct The drink cactus practice Cactus Cactus,alternative rock
carbon made found End chain time race She said race downhill Behind crystalline irises Loons drive Where world bleeds white Just keep eyes Keep Dont look away Keep eyes horizon Bear claw free fall gunners view black blue Shred ribbons lithium Blow blow Her mind cut sheets Layers deep unravelling Just keep eyes Get Neil line cant hold Have read snow glass apples Where nothing seems Little sis must crack says must carbon Made wants unmade Blade ice Double diamond time And keep eyes eyes horizon,alternative rock
sing sun sky sing sun raised high Carnival dancer magical time youth And day draws nigh Dreams fill heart Ill sing raises guitar Ill sing night wakes dawn Will love come way magical day And hope stay heart Carnival dancer magical time youth And day draws nigh Dreams fill heart Sing raises guitar Ill sing dream afar Will love come way magical day And hope stay heart Will true love come way magical day Overlook love Stay Stay Stay You You The way youre walking walk way The way youre telling youre danger This man said say kind moon Telling well watch Kin You,alternative rock
Love hold hand Help see dawn That left Are gone But carry stars looking natures sons And daughters heavens You ever forgotten procession mighty stars Your name sung tattooed heart Here carry carry carry Forever You touched life Cathedrals sound singing singing The waves come walk live land Land You ever forgotten procession mighty stars Your name sung tattooed heart Here carry carry carry Here carry carry carry Forever,alternative rock
choke boy You start Restring wires whyknow This gearbox make shift polish rims Damned Damned dont swear seems late boy Ive even curved body fit bow Still rain cant confuse thoughts come Come rhythm Cause never cars guitars came Still thought says Keep drivin Keep drivin Yeah whip skirt You said proud Sometimes watch idle youd tune silencer You crocodile clip alligator pears yeah All tricked trip That slid spin You say miss You stop drivethrough You know youll order boy Cause never cars guitars came Still thought says Keep drivin Keep drivin Keep drivin choke boy You start Resting wires whyknow This gearbox make shift polish rims,alternative rock
Caught lite sneeze caught lite breeze Caught lightweight lightningseed Boys left side Boys right side Boys middle And youre need big loan From girl zone Building Tumbling Didnt know love small Couldnt stand John bring son The spire hot And cells cant feed And still got Belle dragging foots hiding well Sister Ernestine But still got Belle Dragging foots Right time get closer And closer Called name theres way Use fame Rent wife kids today Maybe Maybe caught lite sneeze Dreamed little dream Made pretty hate machine Boys left side Boys right side Boys middle youre Boys dresses And youre need big loan girl zone,alternative rock
China way new york feel distance getting close Youre right next But need airplane feel distance breathe Sometimes think want touch How build great wall around eyes saw future together You look away distance China decorates table Funny cracks dont seem show Pour wine dear You say well take holiday But never agree Sometimes think want touch How build great wall around eyes saw future together You look away distance China way New York Maybe got lost Mexico Youre right next think hear Funny distance learns grow Sometimes think want touch How build great wall around feel distance feel distance feel distance getting close,alternative rock
Someones knockin kitchen door Leave wood outside What girls freezing cold Leave Borneo dont need much keep warm Dont stop youre What youre ugly one Bring Hard hide hundred girls hair wont fair hate ate You Youre already Ill wearing tattoo Youre already Got cloud sleeping tongue goes goes And kiss violets theyre waking Leave Borneo Leave way Youre already Ill wearing tatoo already circles circles circles The girls circles circles got stop spinning Circles circles circles Thought bridge,alternative rock
Maybe didnt like hear But still cant believe Speed Racer dead thought make plans But fire thought shed really rather water instead And Peggy got message From Jesus And Ive heard every word said And know driven like snow This cooling Faster This cooling Faster But hate But want And dont love something fresh Anything new virgin Woman got many brambles Hiding bushes Woman got many brambles But always liked good storm always good storm love walked like And said know dont like much Lets ride This ocean wrapped around pineapple tree And place heaven Worth giving kisses These kisses And Peggy got message From Jesus And Ive heard every word said And know driven like snow This cooling Faster Hey yes faster Hey cooling This cooling,alternative rock
dont give respect Dont give piece preciousness Flaunt shes got old neighbourhood sure shell make friends Even rain bows Let pray cock cock cock mane cigarettes peeled Havanas cruel dont know Why cant balloon stay perfectly windy sky cruel dont know Dance Sufis Celebrate top ten charts pain Lover brother bogenvilla vine twists around need Even rain sharp Like today shshshock sane cigarettes peeled Havanas,alternative rock
Dont make come Vegas Dont make pull bed vigilant You menu hes serving friends Dont make come Vegas Dont make pull head Athena attest That could done And done And think And jacaranda tree telling trouble youre Just way She bends remember dancing wondering swaying What kind woman youd What dead body Slip hand Slip hand old flame jester joker And healer men called prince Prince black jacks women And anything thats slipped hands And ranches mustangs And way said except You see lady luck mistress And youll play second wish And jacaranda tree telling yet Just way She bends come breezin You said Ill know taste lips Bet deserts kiss could slip net Over dead body slip hand Dont make come vegas Hmmm,alternative rock
Had trick kick message Well youll never gain weight doughnut hole Then thought could decipher message Theres one dear one And wasting time This time Maybe never learned take And hanging shade guess way beyond pale And southern men grow gold Can grow pertty Blood pertty Like delicate man Copper steel hinge faltered That lets lets lets Somethings keeping numb You told last night You sun Devoted satellite Happy And sure hate Too sons many many able fires And wasting time This time think never learned take And hanging shade guess way beyond pale,alternative rock
Father Lucifer You never looked sane You always prefer drizzle rain Tell youre still love milkmaid Hows Lizzies Hows Jesus Christ hanging Nothing gonna stop floating Nothing gonna stop floating says reckons watercolour stain says run run And run didnt see watching From aeroplane wiped tear And threw away appleseed Nothing gonna stop floating Everydays wedding day Though babys still comatose state Ill die Easter eggs Dont yet And Beenie lost sunset thats thats Does Joe bring flowers Marilyns grave And girls eat pizza never gain weight Father Lucifer never looked sane,alternative rock
Fearlessness blew wind Waking greet sun sailed like ancient ones Into night underworld knew dangers would come faith Listen heart Listen heart Day turned night questioned Why cant balance sky Soulless storms sent watchers With bladeless weapons fight Teams horses brine Followed cries fire Demons wild hissed wind Did listen Listen heart Listen heart Fearlessness soon reminded You must stronger Cautioning live cruel fun let dark companion That orbited His siren friends convinced love Was match storms come Their songs inflamed doubt Fearlessness drowned Teams horses brine Followed cries fire Demons wild hissed wind Did listen Listen heart Can hear Listen heart Can hear Did begin without knowing find fault every gift Then blame began What two forces joined fearlessness,alternative rock
Shock got shock life Just buckle girls stealin night From still night What theyre Lets see cold daylight gotta get right gotta get right Cause shes And low Watching watching play game Yes shes bold Bold enough set fire plain Her fire plain Pray You pray Jane put call But saved Called deviling kin With yellow Aston Martin gotta get right gotta get right Cause shes And low Watching watching play game Yes shes bold Bold enough set fire plain She said get And set SatNav hell would purgatory gotta get right gotta get right Cause shes And low Watching watching play game Yes shes bold Bold enough set fire plain Her fire plain Her fire Bold enough Her fire plain,alternative rock
Flicker yes flicker There little less faint little flame Feel warm skin Part trapped within Shed little light Help see Shed little light Underneath scarring defiling Underneath pain Heroines They born made phoenix forms ashes rise Expose hell Break Satans spell Fire purifies Its redemption time Flicker yes flicker When neighbours friends Only give burning silence Even torches raised Part cant feel safe Shed little light Help see Shed little light please Shed little light And excuse act violence Choosing play Heroines They born made phoenix forms ashes rise Expose hell Break Satans spell Fire purifies Its redemption time Shed little light Shed little light,alternative rock
Hey kid got ride They say brain comic book tattoo And youll never anything What life Thats hear noon till night Take trip rocket ship baby sea sky know guy runs place hes outasight Flying Dutchman Flying Dutchman Straight suits dont understand She tried one alligator boots side drew Heart falling fast left even Milky Way dressed black Take trip rocket ship baby sea sky know guy runs place hes outasight Flying Dutchman Flying Dutchman Cause cant see youre born They see They cant What cant believe They see see Theyll keep boy spinning little world Tie wont say word Theyll keep boy spinning little world afraid hell never,alternative rock
From shadow calls And shadow finds way finds way And shadow crawls Clutching faded photograph image thumb Yes message heart Yes message heart Shes everybody elses girl maybe one day shell Everybody elses girl maybe one day shell And doorway stay And laugh violins fill water Screams bluebells cant make away Well seventeen Ive cuts knees Falling winter takes one cherry tree Shes everybody elses girl maybe one day shell Everybody elses girl maybe one day shell Everyone elses girl maybe one day shell Rushin rivers thread thin limitation Everyone elses girl maybe one day shell Dreams flying pigs turbid blue drugstores safe coats anda dos yeah Everyone elses girl maybe one day maybe one day one day one day Shell Smother hearts pillow dots And mist rides And castles burning heart And twist hold tight And ride work every morning wondering sit chair good And become told The white coats enter room And callin baby callin baby callin baby callin Everybody elses girl maybe one day shell,alternative rock
From shadow calls And shadow finds way finds way And shadow CRAWLS Clutching faded photograph image UNDER thumb Yes message heart Yes message heart Shes everybody elses girl maybe one day shell Everybody elses girl maybe one day shell And doorway stay And laugh violins fill water Screams BLUEBELLS cant make away Well seventeen Ive cuts knees Falling winter takes one CHERRY TREE Shes everybody elses girl maybe one day shell Everybody elses girl maybe one day shell Everyone elses girl maybe one day shell Rushin rivers thread thin limitation Everyone elses girl maybe one day shell Dreams flying pigs turbid blue drugstores safe coats anda dos yeah Everyone elses girl maybe one day maybe one day one day one day Shell Smother hearts pillow dots And mist rides And castles burning heart And twist hold tight And ride work every morning wondering Sit chair good become told white coats enter room callin baby callin baby callin baby callin Everybody elses girl maybe one day shell Everybody elses girl maybe one day shell Everybody elses girl maybe one day shell,alternative rock
took taxi form Venus electromagnetically sucked Back party going night gory karma drawn lines And two Bugle Boy models saying baby freebie You sure look deprived Story bucket seat want mustang Auditioning reptiles Raquel Welsh campaign glories said afraid die said dont find remotely funny even space cake high And seemed clear Just disappear Silicone party babies left And Joan Arcs right one feeling insecure gorge famous last lives glories said end nothing fear said Blow end Now baby gotta shag get outta And seemed clear Just disappear Sure youre orbiting around Wish back met drag king called venus She velvet hologram said husband ran shaman love glories may die Ill clone like blonde chick That sings Bette Davis eyes When seemed clear Just You disappear,alternative rock
God sometimes dont come God sometimes dont come need woman look God sometimes dont come You make pretty daisies pretty daisies love gotta find youre things witches burning gets little toasty gotta find always wind blows Tell youre crazy maybe Ill understand You got nine iron back seat case Heard youve gone south well babe love new four wheel gotta find always wind blows Will even tell decide make sky fall Will even tell decide make sky God sometimes dont come God sometimes dont come need woman look God sometimes dont come,alternative rock
